Time_s,Voltage_V
0,-1.84499313949283
0.0005,-1.88016675009672
0.001,-1.91435418710806
0.0015,-1.95018525347193
0.002,-1.98535887166612
0.0025,-2.02020376701341
0.003,-2.05504866493241
0.0035,-2.09120846740753
0.004,-2.12539591962103
0.0045,-2.16024082546653
0.005,-2.19574318512182
0.0055,-2.2305880964047
0.006,-2.26576173603841
0.0065,-2.30126410412906
0.007,-2.33578029810303
0.0075,-2.37095394623236
0.008,-2.40678504870629
0.0085,-2.44130125120611
0.009,-2.47614618232658
0.0095,-2.49323992318854
0.01,-2.45905244216805
0.0105,-2.42322133525821
0.011,-2.38771895710577
0.0115,-2.35320275896576
0.012,-2.31802911228738
0.0125,-2.28252674283344
0.013,-2.24866800427796
0.0135,-2.21250818926743
0.014,-2.17766327939246
0.0145,-2.14314709773746
0.015,-2.10731601669159
0.0155,-2.07181366391202
0.016,-2.03795494110194
0.0165,-2.00212386816485
0.017,-1.96662152333513
0.0175,-1.93243408264879
0.018,-1.89693174294858
0.0185,-1.86142940581945
0.019,-1.82658452185054
0.0195,-1.79141091501802
0.02,-1.75623731062634
0.0205,-1.72204988437165
0.021,-1.68687628471231
0.0215,-1.65137396221436
0.022,-1.61685781761825
0.0225,-1.58102677462215
0.023,-1.54585318425337
0.0235,-1.51166577147014
0.024,-1.47616346041593
0.0245,-1.44033242652496
0.025,-1.40647374518869
0.0255,-1.37097144067278
0.026,-1.3357978633194
0.0265,-1.30062428804918
0.027,-1.26545071483451
0.0275,-1.22961969373817
0.028,-1.19477484952502
0.0285,-1.16058745708415
0.029,-1.12508516687911
0.0295,-1.08958287862782
0.03,-1.05473804203134
0.0305,-1.02022193211056
0.031,-0.984390924633592
0.0315,-0.950203543101634
0.032,-0.914043814464969
0.0325,-0.878870262022544
0.033,-0.844682885600506
0.0335,-0.808851887032839
0.034,-0.77400706439953
0.0345,-0.739490968096959
0.035,-0.70365997453248
0.0355,-0.668486431993094
0.036,-0.634299065038156
0.0365,-0.598468076225272
0.037,-0.562637088973455
0.0375,-0.52877845105196
0.038,-0.493276191372596
0.0385,-0.457773933141655
0.039,-0.423915299300304
0.0395,-0.387755594654565
0.04,-0.352582065129805
0.0405,-0.318723435144018
0.041,-0.282563734531369
0.0415,-0.247718933379351
0.042,-0.212874133433415
0.0425,-0.177700610155575
0.043,-0.142198363551519
0.0435,-0.10768229158392
0.044,-0.0725087717348403
0.0445,-0.0366778040386264
0.045,-0.00216173528324876
0.0455,0.0323543324743356
0.046,0.0678565725829413
0.0465,0.101715189532612
0.047,0.13754615213786
0.0475,0.173377113781663
0.048,0.207235728055779
0.0485,0.243395412311479
0.049,0.278240198114223
0.0495,0.312427534349744
0.05,0.348258491719913
0.0505,0.383431999562646
0.051,0.417619333585154
0.0515,0.453450288719649
0.052,0.488623794451084
0.0525,0.523468575188032
0.053,0.558642079651043
0.0535,0.593815583518154
