Time_s,Input_Voltage_V,Output_Voltage_V
0,-2.36996776914268,2.29167661648719
0.0001,-1.83480265464278,1.75191126318316
0.0002,-1.26939541453281,1.18551932353179
0.0003,-0.683607767845372,0.600061345826875
0.0004,-0.0879588223736276,0.00474147834725658
0.0005,0.510648325744183,-0.591893583035468
0.0006,1.09906483759442,-1.17636625336539
0.0007,1.67104508683751,-1.74440320128147
0.0008,2.21738490899243,-2.28515654787908
0.0009,2.72789393208458,-2.78909324509273
0.001,3.19632643265083,-3.24799507723117
0.0011,3.61347811976978,-3.65857466728142
0.0012,3.97441808031919,-4.00965515358028
0.0013,4.27290047095741,-4.29794908421642
0.0014,4.50399433000881,-4.5181966416081
0.0015,4.66309741901283,-4.66711038999278
0.0016,4.75053839560592,-4.74501894078164
0.0017,4.7617150629786,-4.7446902126704
0.0018,4.69498378827386,-4.67138385420374
0.0019,4.55790528819063,-4.52477119828756
0.002,4.34817854453356,-4.30682472866357
0.0021,4.07172069254647,-4.01984569813022
0.0022,3.73017544364776,-3.66777901951199
0.0023,3.32913120037762,-3.25982922970583
0.0024,2.87647740965341,-2.80224228679449
0.0025,2.37813112996397,-2.29929175027057
0.0026,1.84198172189944,-1.76083946433417
0.0027,1.27723339729113,-1.19378867471709
0.0028,0.69243288113839,-0.610302164099483
0.0029,0.0961268741753442,-0.0143245403485204
0.003,-0.501165582286283,0.581652783181188
0.0031,-1.09056905327534,1.16711076385489
0.0032,-1.66222189383548,1.73646122123207
0.0033,-2.20889220792797,2.27589784647727
0.0034,-2.71973205753898,2.77950367747893
0.0035,-3.1884955945271,3.23971808704798
0.0036,-3.60532092032626,3.64832295238194
0.0037,-3.96692061573432,3.99940118191229
0.0038,-4.26474760191809,4.28933673064735
0.0039,-4.49584315009416,4.51024011144652
0.004,-4.65527618177041,4.65915271368768
0.0041,-4.74238911590333,4.73574574803092
0.0042,-4.75422332806535,4.73640319902416
0.0043,-4.69110753607753,4.66276869356781
0.0044,-4.55238433809329,4.51484226624066
0.0045,-4.34331349212727,4.2972261354793
0.0046,-4.06521006201687,4.01057783296826
0.0047,-3.72136150390577,3.66114322143498
0.0048,-3.32031490428514,3.25418197235478
0.0049,-2.86700132379812,2.79462500461909
0.005,-2.36963904344662,2.29134789211042
0.0051,-1.83381647870059,1.75191126318316
0.0052,-1.26939541453281,1.18486187497242
0.0053,-0.683607767845372,0.599075172831946
0.0054,-0.0876300978897427,0.00474147834725658
0.0055,0.510648325744183,-0.590907409061519
0.0056,1.09906483759442,-1.17603752843885
0.0057,1.67071636254664,-1.74407447602578
0.0058,2.21804235771712,-2.28548527351089
0.0059,2.72789393208458,-2.78843579301949
0.006,3.19632643265083,-3.24865253013578
0.0061,3.61347811976978,-3.658245940421
0.0062,3.97441808031919,-4.00899769910525
0.0063,4.27257174576878,-4.29827781178353
0.0064,4.50399433000881,-4.51786791377833
0.0065,4.66309741901283,-4.66711038999278
0.0066,4.75020967009908,-4.74403275644916
0.0067,4.76105761194913,-4.74501894078164
0.0068,4.69761359202124,-4.67072639816677
