Time_s,Input_Voltage_V,Output_Voltage_V
0.0113,-0.240815718200772,-0.319380884258542
0.0114,-0.24574658618065,-0.319052159701224
0.0115,-0.247718933379351,-0.319380884258542
0.0116,-0.245417861647909,-0.319380884258542
0.0117,-0.239829544607684,-0.319709608815973
0.0118,-0.229967808729572,-0.321353231604812
0.0119,-0.216818827707224,-0.321681956162916
0.012,-0.200053877147706,-0.323654303513906
0.0121,-0.180001681735694,-0.325297926309493
0.0122,-0.157319690664402,-0.327270273667915
0.0123,-0.132007904095055,-0.33055751927431
0.0124,-0.104066322202503,-0.333516040329729
0.0125,-0.0754672920535544,-0.338446908775816
0.0126,-0.044895915796986,-0.34403522637894
0.0127,-0.013995815885658,-0.352910789698689
0.0128,0.0175617321273046,-0.364744874255003
0.0129,0.0481331059811661,-0.38545452258895
0.013,0.0780470302060023,-0.437393007763603
0.0131,0.106646056004304,-0.515629465814847
0.0132,0.133930183478682,-0.539297639387439
0.0133,0.15957068830614,-0.553761523561778
0.0134,0.182252672942731,-0.562637088973455
0.0135,0.201647413134818,-0.571183929829086
0.0136,0.218741082235647,-0.57545735028971
0.0137,0.231890058328235,-0.581045669386713
0.0138,0.241423065920787,-0.582360568003237
0.0139,0.247340105084912,-0.586305263865322
0.014,0.248655002673706,-0.587620162490193
0.0141,0.247340105084912,-0.587291437833779
0.0142,0.24109434152208,-0.587620162490193
0.0143,0.231232609526447,-0.586305263865322
0.0144,0.218083633427865,-0.582360568003237
0.0145,0.200989964319135,-0.579073321465833
0.0146,0.181266499705423,-0.572827553080579
0.0147,0.158255790634525,-0.56165091503419
0.0148,0.132944010206293,-0.548173204646892
0.0149,0.10533115828035,-0.522861407670276
0.015,0.0767321324527923,-0.434434486376334
0.0151,0.0468182081966254,-0.380194929317593
0.0152,0.0159181098554171,-0.361786353101948
0.0153,-0.0149819892745194,-0.349952268582849
0.0154,-0.0465395381556541,-0.342720328116423
0.0155,-0.0764534654948445,-0.337460735084557
0.0156,-0.105381220158015,-0.331872417520032
0.0157,-0.132665353089356,-0.328913896469701
0.0158,-0.157648415169225,-0.32661282454799
0.0159,-0.18098785527157,-0.324311752631803
0.016,-0.200711326184137,-0.322339405279463
0.0161,-0.217147552230725,-0.321024507046819
0.0162,-0.230953982313075,-0.320367057931172
0.0163,-0.239829544607684,-0.319052159701224
0.0164,-0.24574658618065,-0.319052159701224
0.0165,-0.248047657912843,-0.319380884258542
0.0166,-0.246075310713499,-0.318723435144018
0.0167,-0.240158269138607,-0.318723435144018
0.0168,-0.230625257785135,-0.320367057931172
0.0169,-0.216818827707224,-0.321353231604812
0.017,-0.200053877147706,-0.322668129837905
0.0171,-0.180001681735694,-0.32464047719092
0.0172,-0.157319690664402,-0.32661282454799
0.0173,-0.131679179598054,-0.33055751927431
0.0174,-0.104395046691234,-0.334173489454401
0.0175,-0.0754672920535544,-0.33910435790389
0.0176,-0.044895915796986,-0.345678849209651
0.0177,-0.013995815885658,-0.354554412544831
0.0178,0.0169042832188172,-0.369347018289444
0.0179,0.0481331059811661,-0.397288607558956
0.018,0.0777183057678274,-0.492290017513421
0.0181,0.106974780435085,-0.561979639680483
0.0182,0.134258907902649,-0.58531908989804
0.0183,0.159241963888356,-0.59649572826282
0.0184,0.181923948530373,-0.607014917450616
0.0185,0.201647413134818,-0.610630888765097
0.0186,0.218412357831794,-0.614904309430112
0.0187,0.231561333927378,-0.617534106773558
0.0188,0.241423065920787,-0.617534106773558
0.0189,0.246682656290075,-0.618849005448465
0.019,0.248983727070721,-0.621150078134665
0.0191,0.246682656290075,-0.622464976815418
0.0192,0.2407656171233,-0.620492628795086
0.0193,0.230903885125441,-0.617205382105163
0.0194,0.218083633427865,-0.614904309430112
0.0195,0.200989964319135,-0.614575584762778
0.0196,0.180937775292832,-0.608987265438351
0.0197,0.158255790634525,-0.601426598177819
0.0198,0.132944010206293,-0.589263785774221
0.0199,0.10533115828035,-0.566253060094023
0.02,0.0767321324527923,-0.488016597469895
0.0201,0.0468182081966254,-0.392686463385902
0.0202,0.0159181098554171,-0.367045946269393
0.0203,-0.015310713737656,-0.353896963406031
0.0204,-0.0465395381556541,-0.345021400077024
0.0205,-0.0764534654948445,-0.338446908775816
0.0206,-0.105709944647137,-0.333516040329729
0.0207,-0.133322802084055,-0.329571345591206
0.0208,-0.157977139674149,-0.326941549107896
0.0209,-0.18098785527157,-0.323654303513906
0.021,-0.201040050702508,-0.322010680721133
0.0211,-0.217476276754331,-0.320367057931172
0.0212,-0.230953982313075,-0.320038333373516
0.0213,-0.240158269138607,-0.319052159701224
0.0214,-0.246075310713499,-0.319052159701224
0.0215,-0.247718933379351,-0.319380884258542
0.0216,-0.24574658618065,-0.319052159701224
0.0217,-0.239829544607684,-0.319709608815973
0.0218,-0.2302965332573,-0.320367057931172
0.0219,-0.217147552230725,-0.321353231604812
0.022,-0.199725152629647,-0.323654303513906
0.0221,-0.17967295722394,-0.32496920175015
0.0222,-0.15699096615968,-0.327270273667915
0.0223,-0.131679179598054,-0.33055751927431
0.0224,-0.104395046691234,-0.334830938579525
0.0225,-0.0751385675733155,-0.340090531596852
0.0226,-0.0452246402685326,-0.346336298342733
0.0227,-0.013995815885658,-0.356198035393839
0.0228,0.0172330076731055,-0.370333192014058
0.0229,0.0484618304270836,-0.398932230483487
0.023,0.0780470302060023,-0.50017940841815
0.0231,0.106646056004304,-0.561322190388027
0.0232,0.133930183478682,-0.578415872159914
0.0233,0.159241963888356,-0.587291437833779
0.0234,0.181595224117937,-0.596167003602871
0.0235,0.201647413134818,-0.603070221489395
0.0236,0.218412357831794,-0.609973439434002
0.0237,0.231232609526447,-0.610959613430842
0.0238,0.24109434152208,-0.616219208100774
0.0239,0.24701138068753,-0.621807527474776
0.024,0.248983727070721,-0.620492628795086
0.0241,0.246682656290075,-0.620492628795086
0.0242,0.24109434152208,-0.623122426156593
0.0243,0.231232609526447,-0.621807527474776
0.0244,0.218083633427865,-0.616219208100774
0.0245,0.200989964319135,-0.611945787428873
0.0246,0.181266499705423,-0.607343642114909
0.0247,0.157927066216423,-0.599454250208271
0.0248,0.133272734630504,-0.586633988521344
0.0249,0.105659882711463,-0.565924335446053
0.025,0.0767321324527923,-0.483085728214902
0.0251,0.0474756570890699,-0.391700289637526
0.0252,0.0159181098554171,-0.366059772548247
0.0253,-0.0149819892745194,-0.353239514267689
0.0254,-0.0465395381556541,-0.34403522637894
0.0255,-0.0764534654948445,-0.337789459648196
0.0256,-0.105709944647137,-0.332858591205511
0.0257,-0.132665353089356,-0.329242621030397
0.0258,-0.157977139674149,-0.326284099988196
0.0259,-0.180659130759509,-0.323325578955127
0.026,-0.200711326184137,-0.321681956162916
0.0261,-0.217476276754331,-0.320367057931172
0.0262,-0.230625257785135,-0.319380884258542
0.0263,-0.240486993669636,-0.318394710586924
0.0264,-0.246075310713499,-0.318394710586924
0.0265,-0.247718933379351,-0.318065986029942
0.0266,-0.246075310713499,-0.318065986029942
0.0267,-0.239829544607684,-0.318394710586924
0.0268,-0.229967808729572,-0.319709608815973
0.0269,-0.216818827707224,-0.320038333373516
0.027,-0.200053877147706,-0.322339405279463
0.0271,-0.180001681735694,-0.324311752631803
0.0272,-0.15699096615968,-0.326284099988196
0.0273,-0.132007904095055,-0.329571345591206
0.0274,-0.104066322202503,-0.334173489454401
0.0275,-0.0751385675733155,-0.339433082468097
0.0276,-0.0452246402685326,-0.346665022909445
0.0277,-0.0136670914228868,-0.356198035393839
0.0278,0.0172330076731055,-0.37197681489073
0.0279,0.0484618304270836,-0.402548200927816
0.028,0.0777183057678274,-0.51464329193019
0.0281,0.106646056004304,-0.574799900986649
0.0282,0.133601459054633,-0.593865930986901
0.0283,0.159241963888356,-0.604713844804263
0.0284,0.181923948530373,-0.610630888765097
0.0285,0.202304861950194,-0.614904309430112
0.0286,0.218083633427865,-0.619506454786715
0.0287,0.231232609526447,-0.621478802804654
0.0288,0.24109434152208,-0.621150078134665
0.0289,0.24701138068753,-0.617862831442085
0.029,0.248983727070721,-0.617205382105163
0.0291,0.24701138068753,-0.616547932768771
0.0292,0.240436892724445,-0.616219208100774
0.0293,0.231232609526447,-0.617205382105163
0.0294,0.217754909023861,-0.614575584762778
0.0295,0.201318688727015,-0.607014917450616
0.0296,0.181266499705423,-0.603398946152105
0.0297,0.157927066216423,-0.597153177583112
0.0298,0.132615285782001,-0.584332915931932
0.0299,0.10533115828035,-0.560336016450309
0.03,0.0764034080142772,-0.477497409759492
0.0301,0.0468182081966254,-0.389070492980345
0.0302,0.0159181098554171,-0.365731047974763
0.0303,-0.015310713737656,-0.352582065129805
0.0304,-0.0458820892119064,-0.344692675510882
0.0305,-0.0764534654948445,-0.338118184211949
0.0306,-0.105709944647137,-0.333187315767563
0.0307,-0.132994077586656,-0.329900070152128
0.0308,-0.157977139674149,-0.32661282454799
0.0309,-0.18098785527157,-0.324311752631803
0.031,-0.201040050702508,-0.322668129837905
0.0311,-0.217805001278042,-0.320695782488939
0.0312,-0.230625257785135,-0.319709608815973
0.0313,-0.240158269138607,-0.319052159701224
0.0314,-0.246075310713499,-0.318394710586924
0.0315,-0.248047657912843,-0.318723435144018
0.0316,-0.24574658618065,-0.318723435144018
0.0317,-0.240158269138607,-0.319052159701224
0.0318,-0.229967808729572,-0.320367057931172
0.0319,-0.216818827707224,-0.321681956162916
0.032,-0.200382601665869,-0.322668129837905
0.0321,-0.180001681735694,-0.324311752631803
0.0322,-0.15699096615968,-0.327598998228046
0.0323,-0.132007904095055,-0.33055751927431
0.0324,-0.104395046691234,-0.334173489454401
0.0325,-0.0751385675733155,-0.339761807032418
0.0326,-0.0452246402685326,-0.346993747476272
0.0327,-0.0136670914228868,-0.356855484534246
0.0328,0.0169042832188172,-0.37263426404221
0.0329,0.0481331059811661,-0.405506722211065
0.033,0.0783757546440922,-0.52384758156438
0.0331,0.106974780435085,-0.583018017312281
0.0332,0.133930183478682,-0.603727670814947
0.0333,0.159241963888356,-0.61358941076157
0.0334,0.182252672942731,-0.619506454786715
0.0335,0.201976137542544,-0.627724571559731
0.0336,0.218412357831794,-0.631011818292262
0.0337,0.231890058328235,-0.633641615687907
0.0338,0.24109434152208,-0.636271413092116
0.0339,0.247340105084912,-0.635942688416121
0.034,0.248655002673706,-0.63495651438894
0.0341,0.246682656290075,-0.634299065038156
0.0342,0.240436892724445,-0.63495651438894
0.0343,0.231232609526447,-0.630683093618408
0.0344,0.217754909023861,-0.628053296232383
0.0345,0.201318688727015,-0.618520280779539
0.0346,0.180609050880162,-0.612931961428094
0.0347,0.158255790634525,-0.604385120141026
0.0348,0.132944010206293,-0.590907409061519
0.0349,0.10533115828035,-0.566581784742122
0.035,0.0767321324527923,-0.482428278983004
0.0351,0.0468182081966254,-0.390385391307998
0.0352,0.0159181098554171,-0.365731047974763
0.0353,-0.015310713737656,-0.352910789698689
0.0354,-0.0462108136837335,-0.34403522637894
0.0355,-0.0764534654948445,-0.337789459648196
0.0356,-0.105709944647137,-0.333187315767563
0.0357,-0.132665353089356,-0.329242621030397
0.0358,-0.157977139674149,-0.325955375428516
0.0359,-0.180659130759509,-0.323654303513906
0.036,-0.200711326184137,-0.322010680721133
0.0361,-0.217805001278042,-0.320695782488939
0.0362,-0.230953982313075,-0.320038333373516
0.0363,-0.240486993669636,-0.319380884258542
0.0364,-0.246075310713499,-0.319380884258542
0.0365,-0.248376382446443,-0.319052159701224
0.0366,-0.246075310713499,-0.319709608815973
0.0367,-0.239829544607684,-0.320038333373516
0.0368,-0.230625257785135,-0.320695782488939
0.0369,-0.216161378660538,-0.322010680721133
0.037,-0.200053877147706,-0.323654303513906
0.0371,-0.18033040624755,-0.325297926309493
0.0372,-0.15699096615968,-0.327598998228046
0.0373,-0.131679179598054,-0.330886243835571
0.0374,-0.104395046691234,-0.334502214016906
0.0375,-0.0751385675733155,-0.339433082468097
0.0376,-0.044895915796986,-0.346336298342733
0.0377,-0.013995815885658,-0.355869310823808
0.0378,0.0172330076731055,-0.370333192014058
0.0379,0.0481331059811661,-0.398932230483487
0.038,0.0783757546440922,-0.497220886820479
0.0381,0.106646056004304,-0.566253060094023
0.0382,0.134258907902649,-0.585976539209431
0.0383,0.158913239470492,-0.598468076225272
0.0384,0.181923948530373,-0.603070221489395
0.0385,0.201976137542544,-0.608658540773399
0.0386,0.218741082235647,-0.614246860095576
0.0387,0.231890058328235,-0.613918135428507
0.0388,0.241423065920787,-0.620163904125496
0.0389,0.24701138068753,-0.620821353464809
0.039,0.248983727070721,-0.62213625214503
0.0391,0.246353931892546,-0.625094774183312
0.0392,0.24109434152208,-0.627395846887212
0.0393,0.231232609526447,-0.620163904125496
0.0394,0.217754909023861,-0.614904309430112
0.0395,0.200989964319135,-0.610959613430842
0.0396,0.180937775292832,-0.603398946152105
0.0397,0.158255790634525,-0.593865930986901
0.0398,0.132615285782001,-0.579073321465833
0.0399,0.105659882711463,-0.551789175705236
0.04,0.0767321324527923,-0.469936743670542
0.0401,0.0471469326428912,-0.388413043817221
0.0402,0.0159181098554171,-0.365073598828141
0.0403,-0.015310713737656,-0.352910789698689
0.0404,-0.0462108136837335,-0.344363950944854
0.0405,-0.0761247410143189,-0.338118184211949
0.0406,-0.105381220158015,-0.333187315767563
0.0407,-0.132665353089356,-0.329242621030397
0.0408,-0.158305864179174,-0.326284099988196
0.0409,-0.180659130759509,-0.323983028072798
0.041,-0.200711326184137,-0.322010680721133
0.0411,-0.217476276754331,-0.320695782488939
0.0412,-0.2302965332573,-0.320038333373516
0.0413,-0.240486993669636,-0.319052159701224
0.0414,-0.246075310713499,-0.318723435144018
0.0415,-0.248047657912843,-0.319052159701224
0.0416,-0.246075310713499,-0.318723435144018
0.0417,-0.239829544607684,-0.318723435144018
0.0418,-0.229967808729572,-0.320038333373516
0.0419,-0.217147552230725,-0.321353231604812
0.042,-0.200053877147706,-0.322668129837905
0.0421,-0.17967295722394,-0.32496920175015
0.0422,-0.157319690664402,-0.326941549107896
0.0423,-0.131679179598054,-0.329900070152128
0.0424,-0.104066322202503,-0.334173489454401
0.0425,-0.0751385675733155,-0.339761807032418
0.0426,-0.044895915796986,-0.346665022909445
0.0427,-0.013995815885658,-0.356855484534246
0.0428,0.0175617321273046,-0.372305539466412
0.0429,0.0481331059811661,-0.405506722211065
0.043,0.0780470302060023,-0.516615639700636
0.0431,0.106646056004304,-0.577758422854514
0.0432,0.133930183478682,-0.596167003602871
0.0433,0.159241963888356,-0.606357468122427
0.0434,0.181595224117937,-0.608987265438351
0.0435,0.201318688727015,-0.611945787428873
0.0436,0.218412357831794,-0.617534106773558
0.0437,0.232218782729017,-0.617534106773558
0.0438,0.2407656171233,-0.616547932768771
0.0439,0.247340105084912,-0.613260686094766
0.044,0.249641175864531,-0.61358941076157
0.0441,0.246682656290075,-0.61161706276273
0.0442,0.240436892724445,-0.609315990103436
0.0443,0.231232609526447,-0.605371294131133
0.0444,0.217426184619781,-0.601755322839871
0.0445,0.200989964319135,-0.59649572826282
0.0446,0.181266499705423,-0.587291437833779
0.0447,0.157927066216423,-0.581045669386713
0.0448,0.133272734630504,-0.568882857282434
0.0449,0.10533115828035,-0.53962636402502
0.045,0.0770608568912224,-0.451856890241989
0.0451,0.0468182081966254,-0.385125798008615
0.0452,0.0155893854007719,-0.36441614968198
0.0453,-0.015310713737656,-0.351924615992379
0.0454,-0.0465395381556541,-0.34370650181314
0.0455,-0.0767821899754657,-0.338118184211949
0.0456,-0.105709944647137,-0.333516040329729
0.0457,-0.132994077586656,-0.329900070152128
0.0458,-0.157977139674149,-0.326941549107896
0.0459,-0.181316579783735,-0.32464047719092
0.046,-0.201040050702508,-0.32299685439646
0.0461,-0.217476276754331,-0.321353231604812
0.0462,-0.230953982313075,-0.321024507046819
0.0463,-0.240486993669636,-0.319709608815973
0.0464,-0.246075310713499,-0.320038333373516
0.0465,-0.248047657912843,-0.319380884258542
0.0466,-0.24574658618065,-0.319709608815973
0.0467,-0.239829544607684,-0.320038333373516
0.0468,-0.2302965332573,-0.321024507046819
0.0469,-0.216818827707224,-0.322339405279463
0.047,-0.200053877147706,-0.323325578955127
0.0471,-0.180001681735694,-0.325626650868948
0.0472,-0.157319690664402,-0.327270273667915
0.0473,-0.132007904095055,-0.330228794713163
0.0474,-0.104066322202503,-0.334173489454401
0.0475,-0.0751385675733155,-0.339433082468097
0.0476,-0.044895915796986,-0.346007573776135
0.0477,-0.013995815885658,-0.354883137114403
0.0478,0.0169042832188172,-0.366717221695562
0.0479,0.0481331059811661,-0.391700289637526
0.048,0.0783757546440922,-0.466649497565153
0.0481,0.106974780435085,-0.540612537938527
