Time_s,Input_Voltage_V,Output_Voltage_V
0,-0.0527853031399454,0.566860188083542
0.0001,-0.0817130571962707,0.850877998159175
0.0002,-0.108997189543729,1.12240426163977
0.0003,-0.13430897557685,1.37749430206723
0.0004,-0.157648415169225,1.60661512626209
0.0005,-0.178358059177953,1.81436888027574
0.0006,-0.196437907454774,1.98957893949431
0.0007,-0.211559235345505,2.13421764724856
0.0008,-0.222407144621067,2.24335413380713
0.0009,-0.230953982313075,2.31961818875884
0.001,-0.234898676656651,2.35709276882259
0.0011,-0.235556125715403,2.35709276882259
0.0012,-0.2322688804259,2.31928946437631
0.0013,-0.225036940826371,2.24335413380713
0.0014,-0.214846480568428,2.13388892290119
0.0015,-0.200382601665869,1.98793531787017
0.0016,-0.18328892685888,1.81272525875823
0.0017,-0.16323673176671,1.60530022911599
0.0018,-0.140226016552458,1.37617940495434
0.0019,-0.115900403858442,1.12141808879421
0.002,-0.0886162713416866,0.850220549557941
0.0021,-0.0606746905370339,0.563572944714423
0.0022,-0.0314182125437597,0.270022088328248
0.0023,-0.00117556190502358,-0.0291171412722079
0.0024,0.0284096390659964,-0.328913896469701
0.0025,0.05832356376424,-0.622793701485939
0.0026,0.0862651411328084,-0.909770392112658
0.0027,0.113549269033301,-1.18096840235486
0.0028,0.139518498675101,-1.43507282540968
0.0029,0.162529208062631,-1.66452297026854
0.003,0.183567570591385,-1.87161989121546
0.0031,0.201647413134818,-2.0465018029392
0.0032,0.216440011407089,-2.1917984783552
0.0033,0.22761664111128,-2.30192155541721
0.0034,0.235506026732751,-2.37687100881829
0.0035,0.240108168325517,-2.41368828898017
0.0036,0.240436892724445,-2.41303083752066
0.0037,0.236820924332165,-2.3762135574158
0.0038,0.230575160724361,-2.29994920155574
0.0039,0.219727255446756,-2.19146975279288
0.004,0.205592106022491,-2.04551562656542
0.0041,0.188827161173571,-1.87030498986224
0.0042,0.168117523140732,-1.66320806944842
0.0043,0.145764262690534,-1.43211429980358
0.0044,0.120452482025884,-1.17899605278384
0.0045,0.0941545275728874,-0.907469318549031
0.0046,0.0652267770539701,-0.621150078134665
0.0047,0.0359703014208297,-0.32661282454799
0.0048,0.00638510063437431,-0.0271447944716227
0.0049,-0.023528825345835,0.272323159072832
0.005,-0.0531140276137412,0.566860188083542
0.0051,-0.0817130571962707,0.852850343962108
0.0052,-0.108997189543729,1.12306171020341
0.0053,-0.13430897557685,1.3781517506237
0.0054,-0.157648415169225,1.60760129912187
0.0055,-0.178358059177953,1.81371143166863
0.0056,-0.196437907454774,1.98957893949431
0.0057,-0.21123051082379,2.13421764724856
0.0058,-0.22273586914636,2.24466903127654
0.0059,-0.230625257785135,2.31928946437631
0.006,-0.234569952127435,2.35709276882259
0.0061,-0.235227401185974,2.3561065956513
0.0062,-0.2322688804259,2.32027563752409
0.0063,-0.22536566535251,2.2426966850728
0.0064,-0.214846480568428,2.13356019855388
0.0065,-0.201040050702508,1.98826404219491
0.0066,-0.18328892685888,1.81272525875823
0.0067,-0.16323673176671,1.60628640197553
0.0068,-0.140226016552458,1.37519323211972
0.0069,-0.115900403858442,1.1227329859216
0.007,-0.0886162713416866,0.849563100956579
0.0071,-0.0610034150130919,0.56488784206269
0.0072,-0.0310894880761178,0.270022088328248
0.0073,-0.00117556190502358,-0.0284596923383103
0.0074,0.0284096390659964,-0.329571345591206
0.0075,0.0579948393209237,-0.62345115082738
0.0076,0.0865938655687805,-0.909770392112658
0.0077,0.113877993462343,-1.17932477771191
0.0078,0.138861049829678,-1.43408665020595
0.0079,0.162857932479623,-1.66485169547408
0.008,0.183567570591385,-1.86964753918695
0.0081,0.201318688727015,-2.04715925385622
0.0082,0.216111287002708,-2.19114102723081
0.0083,0.227945365513032,-2.30225028106165
0.0084,0.235506026732751,-2.3762135574158
0.0085,0.240108168325517,-2.41401701471031
0.0086,0.240436892724445,-2.41237338606217
