Time_s,Input_Voltage_V,Output_Voltage_V
0,-0.211559235345505,2.10068776410147
0.0001,-0.196766631971793,1.94881712354855
0.0002,-0.178686783689296,1.76440278651073
0.0003,-0.157977139674149,1.55171817066464
0.0004,-0.134637700074647,1.31569413780743
0.0005,-0.109325914033926,1.05534450783498
0.0006,-0.0817130571962707,0.78085972137221
0.0007,-0.053442752087631,0.491911037943703
0.0008,-0.0238575498113555,0.197045271418602
0.0009,0.00605637617713067,-0.104723771180064
0.001,0.0356415769715883,-0.402876925514372
0.0011,0.0648980526124625,-0.695441856975682
0.0012,0.0928396298362386,-0.977816428053323
0.0013,0.120123757598489,-1.24474104183597
0.0014,0.145435538269394,-1.49292844035578
0.0015,0.168117523140732,-1.7174477310101
0.0016,0.188498436762766,-1.91698399005404
0.0017,0.205592106022491,-2.08233287926651
0.0018,0.219069806639425,-2.22105505436811
0.0019,0.230246436323206,-2.32197382018346
0.002,0.237149648731834,-2.38739023139603
0.0021,0.240436892724445,-2.41664682056064
0.0022,0.239779443926514,-2.40678504870629
0.0023,0.235506026732751,-2.35911982130623
0.0024,0.227945365513032,-2.27529477903936
0.0025,0.216768735811395,-2.1566248445471
0.0026,0.201976137542544,-2.00278131901998
0.0027,0.183896295003354,-1.82001001571379
0.0028,0.162857932479623,-1.60831096310958
0.0029,0.139518498675101,-1.37130016570469
0.003,0.114206717891303,-1.11127872121746
0.0031,0.0865938655687805,-0.837450940794516
0.0032,0.05832356376424,-0.547844480005993
0.0033,0.0293958124192731,-0.253307250463338
0.0034,-0.000846837445796084,0.0478043815351615
0.0035,-0.0310894880761178,0.346614869839705
0.0036,-0.0603459660610704,0.63917954094151
0.0037,-0.0886162713416866,0.921553722082413
0.0038,-0.115242954874224,1.18814911776894
0.0039,-0.140226016552458,1.43765084507508
0.004,-0.16257928275372,1.66184080670227
0.0041,-0.18328892685888,1.86137645604792
0.0042,-0.200382601665869,2.02902585882554
0.0043,-0.214189031523003,2.16676135791875
0.0044,-0.22536566535251,2.26767973715721
0.0045,-0.231611431369275,2.3337533372727
0.0046,-0.235227401185974,2.36005128834032
0.0047,-0.234898676656651,2.35084700541521
0.0048,-0.230953982313075,2.30351069409547
0.0049,-0.223064593671759,2.21935725516724
0.005,-0.21123051082379,2.10233138581115
0.0051,-0.196109182937858,1.94717350195208
0.0052,-0.178686783689296,1.76538895940689
0.0053,-0.157977139674149,1.55171817066464
0.0054,-0.134637700074647,1.314379240696
0.0055,-0.109325914033926,1.05600195640502
0.0056,-0.0817130571962707,0.781188445680106
0.0057,-0.053442752087631,0.492897210990384
0.0058,-0.0238575498113555,0.197702720236125
0.0059,0.00605637617713067,-0.103408873225331
0.006,0.0356415769715883,-0.403863099274746
0.0061,0.0648980526124625,-0.695770581676295
0.0062,0.0934970787047309,-0.978473877708514
0.0063,0.120781206453198,-1.24539849176168
0.0064,0.145435538269394,-1.49457206586701
0.0065,0.168446247556381,-1.71777645624885
0.0066,0.188169712351884,-1.91698399005404
0.0067,0.205592106022491,-2.08529140862794
0.0068,0.219398531043128,-2.22236995670584
0.0069,0.230246436323206,-2.3229599971631
0.007,0.236820924332165,-2.38804768281577
0.0071,0.240108168325517,-2.41664682056064
0.0072,0.239779443926514,-2.40711377443107
0.0073,0.235506026732751,-2.36076344974863
0.0074,0.22761664111128,-2.27595223028843
0.0075,0.216440011407089,-2.15695357008404
0.0076,0.201647413134818,-2.00278131901998
0.0077,0.183567570591385,-1.82001001571379
0.0078,0.162857932479623,-1.60666733725809
0.0079,0.139518498675101,-1.36998526557817
0.008,0.114206717891303,-1.11160744611075
0.0081,0.0869225900046683,-0.835807316984956
0.0082,0.05832356376424,-0.54850192928792
0.0083,0.028738363517177,-0.252978525928125
0.0084,-0.000846837445796084,0.0481331059811661
0.0085,-0.0310894880761178,0.348587216095755
0.0086,-0.0603459660610704,0.638522092289671
0.0087,-0.0882875468576089,0.922868619259091
0.0088,-0.115242954874224,1.18847784204854
0.0089,-0.140226016552458,1.43797956935445
0.009,-0.16323673176671,1.66151208241208
0.0091,-0.182960202346099,1.86104773173925
0.0092,-0.200711326184137,2.0293545831562
0.0093,-0.214517756045663,2.16610390921277
0.0094,-0.22536566535251,2.26767973715721
0.0095,-0.2322688804259,2.3321097153459
0.0096,-0.235227401185974,2.36103746151418
0.0097,-0.234898676656651,2.35084700541521
0.0098,-0.231282706841122,2.3061404891314
0.0099,-0.22273586914636,2.22034342825548
0.01,-0.211559235345505,2.10167393712712
0.0101,-0.197095356488917,1.94815967490983
0.0102,-0.179015508200742,1.76440278651073
0.0103,-0.157648415169225,1.55138944638108
0.0104,-0.134637700074647,1.31503668925172
0.0105,-0.108997189543729,1.05665940497498
0.0106,-0.0817130571962707,0.779873548448302
0.0107,-0.053442752087631,0.493225935339164
0.0108,-0.0238575498113555,0.196387822600771
0.0109,0.00605637617713067,-0.103408873225331
0.011,0.0359703014208297,-0.403863099274746
0.0111,0.0652267770539701,-0.69478440757487
0.0112,0.0934970787047309,-0.977487703225964
0.0113,0.120123757598489,-1.24408359191096
0.0114,0.145435538269394,-1.4935858905597
0.0115,0.168117523140732,-1.71777645624885
0.0116,0.187840987940924,-1.91599781394764
0.0117,0.205592106022491,-2.08594885959971
0.0118,0.219398531043128,-2.22138377995217
