Time_s,Voltage_V
0,-0.317079812359669
0.0002,-0.489988945179688
0.0004,-0.663226836981705
0.0006,-0.836136041746572
0.0008,-1.00970273705874
0.001,-1.18359820179249
0.0012,-1.35749371452308
0.0014,-1.53073182833881
0.0016,-1.70396999639996
0.0018,-1.87720822200568
0.002,-2.05077523391629
0.0022,-2.22401358463346
0.0024,-2.39758072851629
0.0026,2.43960259315214
0.0028,2.26800846152923
0.003,2.09411327727614
0.0032,1.92120428086922
0.0034,1.74730912302074
0.0036,1.57407142198568
0.0038,1.40116245011185
0.004,1.22726730698565
0.0042,1.0543583349798
0.0044,0.880463185084901
0.0046,0.706896751116997
0.0048,0.533001581130969
0.005,0.360092569208526
0.0052,0.186526090296308
0.0054,0.013617038671025
0.0056,-0.159620762200287
0.0058,-0.333187315767563
0.006,-0.506753900893591
0.0062,-0.680977970285048
0.0064,-0.853887179093774
0.0066,-1.02712515395248
0.0068,-1.20036317346591
0.007,-1.37392996596658
0.0072,-1.54782553505542
0.0074,-1.72106370864788
0.0076,-1.89463066546445
0.0078,-2.06786895821548
0.008,-2.24110731544118
0.0082,-2.4143457404407
0.0084,2.42316637279096
0.0086,2.25058606990151
0.0088,2.07734833596752
0.009,1.90378189218692
0.0092,1.73054418390603
0.0094,1.55697775920383
0.0096,1.38374006335437
0.0098,1.21017364448382
0.01,1.03627849927195
0.0102,0.86336952155849
0.0104,0.690131810906917
0.0106,0.516565363959415
0.0108,0.343327626074291
0.011,0.169103696387441
0.0112,-0.0041340820421433
0.0114,-0.17737188564454
0.0116,-0.349952268582849
0.0118,-0.52384758156438
0.012,-0.697414205181431
0.0122,-0.870652142542544
0.0124,-1.0442188464381
0.0126,-1.21745687053651
0.0128,-1.39135239300053
0.013,-1.56459051715891
0.0132,-1.73782869620753
0.0134,-1.91139565881077
0.0136,-2.0849626831424
0.0138,-2.25787232129737
0.014,-2.43176820451846
0.0142,2.40705887702089
0.0144,2.23414985154958
0.0146,2.06025467045899
0.0148,1.88668822792912
0.015,1.71345052057074
0.0152,1.54021282074937
0.0154,1.36664640088773
0.0156,1.19307998196206
0.0158,1.01984228494153
0.016,0.846275857947841
0.0162,0.67270942194251
0.0164,0.499471697955275
0.0166,0.325905234005519
0.0168,0.152010026676957
0.017,-0.0205703051602873
0.0172,-0.194136835838541
0.0174,-0.368032119991579
0.0176,-0.541269987214836
0.0178,-0.714507889840155
0.018,-0.88774583116669
0.0182,-1.06098381449359
0.0184,-1.2348792930345
0.0186,-1.4084460955032
0.0188,-1.58168422493099
0.019,-1.75492240957455
0.0192,-1.92816065273301
0.0194,-2.10205640870023
0.0196,-2.27562350466377
0.0198,-2.44919066931841
0.02,2.38963648383876
0.0202,2.21771363335475
0.0204,2.04348972942093
0.0206,1.86992328808647
0.0208,1.69635685730884
0.021,1.52279043377007
0.0212,1.34889528987424
0.0214,1.1759863194172
0.0216,1.00307734627188
0.0218,0.829510918552516
0.022,0.655944481501022
0.0222,0.482049307448768
0.0224,0.308811566129764
0.0226,0.134916356750339
0.0228,-0.0373352529771545
0.023,-0.21090178630218
0.0232,-0.384797073428397
0.0234,-0.557706219288725
0.0236,-0.731601574875678
0.0238,-0.905168244992881
0.024,-1.07873495760305
0.0242,-1.25197299105751
0.0244,-1.42488234838626
0.0246,-1.59877793324066
0.0248,-1.77267357405872
0.025,-1.94558309801074
0.0252,-2.11947886040205
0.0254,-2.29238851183615
0.0256,-2.46595568330145
0.0258,2.37254281525698
0.026,2.19930506915958
0.0262,2.02573861552165
0.0264,1.85282962403456
0.0266,1.67926319411715
0.0268,1.50569677111182
0.027,1.3324590759785
0.0272,1.15889265684606
0.0274,0.9849975103887
0.0276,0.812088530461156
0.0278,0.638850816615614
0.028,0.4652843654887
0.0282,0.292046622454555
0.0284,0.118151411032389
0.0286,-0.0550863744584909
0.0288,-0.228324186092522
0.029,-0.401890751755059
0.0292,-0.574799900986649
0.0294,-0.74869526029117
0.0296,-0.92193320964491
0.0298,-1.09615737630603
0.03,-1.26873796458132
0.0302,-1.44263350202811
0.0304,-1.61587164209109
0.0306,-1.78910983802088
0.0308,-1.96267681851672
0.031,-2.13591513619929
0.0312,-2.30981097095246
0.0314,-2.4833781495283
0.0316,2.35643532004166
0.0318,2.1825401269326
0.032,2.00897367474684
0.0322,1.83507851147026
0.0324,1.66184080670227
0.0326,1.48827438420753
0.0328,1.31536541352958
0.033,1.14147026996439
0.0332,0.968561295889661
0.0334,0.794666142272411
0.0336,0.62175715160434
0.0338,0.448190699019925
0.034,0.274624229813903
0.0342,0.101057740668304
0.0344,-0.0721800472554601
0.0346,-0.245417861647909
0.0348,-0.418984430400557
0.035,-0.592551032352088
0.0352,-0.766117670820472
0.0354,-0.939026899505325
0.0356,-1.1125936207916
0.0358,-1.28616038853607
0.036,-1.45972720605669
0.0362,-1.63296535148543
0.0364,-1.80653227840231
0.0366,-1.98009926504296
0.0368,-2.15333758919081
0.037,-2.32657597944099
0.0372,-2.50047189068882
0.0374,2.33868420306357
0.0376,2.1647890118015
0.0378,1.99188000977003
0.038,1.81831357192124
0.0382,1.6447471436427
0.0384,1.47150944589673
0.0386,1.29761430252443
0.0388,1.12437660733054
0.039,0.950810184163393
0.0392,0.778229926907718
0.0394,0.604334762133123
0.0396,0.430439583670132
0.0398,0.256873112577151
0.04,0.0836353456419892
0.0402,-0.0892737203101313
0.0404,-0.262511537493118
0.0406,-0.436078109368059
0.0408,-0.609315990103436
0.041,-0.782882632274736
0.0412,-0.955791864967147
0.0414,-1.12968731549858
0.0416,-1.30325408799795
0.0418,-1.47649218550799
0.042,-1.65038778662344
0.0422,-1.82362599407835
0.0424,-1.99686426135655
0.0426,-2.1707600428509
0.0428,-2.34399843993152
0.043,2.4826654914177
0.0432,2.32159053505543
0.0434,2.14835279423863
0.0436,1.97445762059536
0.0438,1.80121990815926
0.044,1.62732475635589
0.0442,1.45441578333356
0.0444,1.28150681290527
0.0446,1.10728294466084
0.0448,0.934045245243508
0.045,0.760807538520116
0.0452,0.587569821191515
0.0454,0.413674641232491
0.0456,0.240436892724445
0.0458,0.0668703992602205
0.046,-0.106367393625674
0.0462,-0.27993393817533
0.0464,-0.453829237870836
0.0466,-0.626409672870455
0.0468,-0.799318869358279
0.047,-0.973543005309923
0.0472,-1.14678101065933
0.0474,-1.32034778794579
0.0476,-1.49391461566194
0.0478,-1.66748149712576
0.048,-1.84039098501865
0.0482,-2.01395798369673
0.0484,-2.18719632050462
0.0486,-2.36109217543786
0.0488,2.47116013678716
0.049,2.30416814285405
0.0492,2.13093040377739
0.0494,1.95769268018826
0.0496,1.78379752018639
0.0498,1.6102310934155
0.05,1.43666467223705
0.0502,1.2637557018894
0.0504,1.09018928195214
0.0506,0.916951581960609
0.0508,0.743713874337488
0.051,0.570147431447512
0.0512,0.396252249900924
0.0514,0.223014499478893
0.0516,0.050105452655366
0.0518,-0.123461067205257
0.052,-0.29702761461542
0.0522,-0.47059419289309
0.0524,-0.64383208067702
0.0526,-0.817398730569447
0.0528,-0.99063669644333
0.053,-1.16420343119726
0.0532,-1.33777021339598
0.0534,-1.51100832124495
0.0536,-1.68490393339964
0.0538,-1.85748470185146
0.054,-2.03138043210222
0.0542,-2.2046187754736
0.0544,-2.37884336303183
0.0546,2.45735371135832
0.0548,2.28674575084267
0.055,2.11416546216074
0.0552,1.94027029125866
0.0554,1.76637513230331
0.0556,1.59313743052935
0.0558,1.41989973400114
0.056,1.24666203941952
0.0562,1.07276689491715
0.0564,0.899529194307327
0.0566,0.726620210048437
0.0568,0.553053765898384
0.057,0.379158582761633
0.0572,0.205592106022491
0.0574,0.0323543324743356
0.0576,-0.140883465551745
0.0578,-0.313792566799376
0.058,-0.487359148234288
0.0582,-0.660925764175162
0.0584,-0.834821142700992
0.0586,-1.00805911284667
0.0588,-1.18096840235486
0.059,-1.35486391433475
0.0592,-1.52843075247506
0.0594,-1.70199764502285
0.0596,-1.87523586995485
0.0598,-2.04880288115279
0.06,-2.22204123112104
0.0602,-2.39560837421586
0.0604,2.44124621519879
0.0606,2.27030953213518
0.0608,2.0970717963449
0.061,1.92284790244897
0.0612,1.74961019310122
0.0614,1.57604376769428
0.0616,1.40247734722623
0.0618,1.22891092837912
0.062,1.05600195640502
0.0622,0.882435530871133
0.0624,0.708540372700309
0.0626,0.535302651524188
0.0628,0.362393639821396
0.063,0.189155885584299
0.0632,0.0152606609460374
0.0634,-0.157648415169225
0.0636,-0.331214968396945
0.0638,-0.504781553145712
0.064,-0.67867689742696
0.0642,-0.851257380940949
0.0644,-1.02515280484757
0.0646,-1.19839082383402
0.0648,-1.37261506583416
0.065,-1.54552445912038
0.0652,-1.71876263196638
