Time_s,Voltage_V
0,1.53561068078854
0.0005,0.846933306549847
0.001,0.0764034080142772
0.0015,-0.700372727499385
0.002,-1.40910354560953
0.0025,-1.97977053963094
0.003,-2.35550383875513
0.0035,-2.50014316489061
0.004,-2.39889563138834
0.0045,-2.06293807614182
0.005,-1.52349987565635
0.0055,-0.835149867462166
0.006,-0.0639619353018704
0.0065,0.712485064496002
0.007,1.42088590683801
0.0075,1.99023638814428
0.008,2.36498215421608
0.0085,2.50962089407986
0.009,2.40738760142256
0.0095,2.07110257355401
0.01,1.53199471367853
0.0105,0.842659890634495
0.011,0.0718012658661174
0.0115,-0.704974873349597
0.012,-1.41304824626323
0.0125,-1.98207161751986
0.013,-2.3564900158115
0.0135,-2.50047189068882
0.014,-2.39758072851629
0.0145,-2.05997954692266
0.015,-1.52054134958616
0.0155,-0.831205170337819
0.016,-0.0600172415852015
0.0165,0.71708720491676
0.017,1.42450187390709
0.0175,1.99352363139693
0.018,2.36662577617825
0.0185,2.50994961850594
0.019,2.40640142821777
0.0195,2.06847277885918
0.02,1.52837874657029
0.0205,0.838715199015439
0.021,0.0671991237012131
0.0215,-0.709577019226994
0.022,-1.41666422188614
0.0225,-1.98470142083506
0.023,-2.3587910956185
0.0235,-2.50014316489061
0.024,-2.39593709993196
0.0245,-2.05767846865406
0.025,-1.51692537329957
0.0255,-0.827260473234691
0.026,-0.0550863744584909
0.0265,0.720703172384547
0.027,1.42778911669794
0.0275,1.99549597735075
0.028,2.36761194935642
0.0285,2.50962089407986
0.029,2.40508653061244
0.0295,2.06518553549526
0.03,1.5247627794638
0.0305,0.834113058787227
0.031,0.0629257059616119
0.0315,-0.713521715715017
0.032,-1.42060892259155
0.0325,-1.98798867499944
0.033,-2.36010599837091
0.0335,-2.50014316489061
0.034,-2.39560837421586
0.0345,-2.05537739039681
0.035,-1.5133093970365
0.0355,-0.822987051396869
0.036,-0.0504842318260046
0.0365,0.725634037105371
0.037,1.43173380804795
0.0375,1.99812577195843
0.038,2.3695842957147
0.0385,2.51027834293209
0.039,2.40410035740923
0.0395,2.06288446514357
0.04,1.52114681235902
0.0405,0.830168367157875
0.041,0.0579948393209237
0.0415,-0.71779513693301
0.042,-1.42422489826193
0.0425,-1.98996102750894
0.043,-2.36142090112735
0.0435,-2.50047189068882
0.044,-2.394293471354
0.0445,-2.05241886122556
0.045,-1.50969342079691
0.0455,-0.818713629583853
0.046,-0.0465395381556541
0.0465,0.729250004561499
0.047,1.43534977511978
0.0475,2.00141301522224
0.048,2.37122791768191
0.0485,2.50962089407986
0.049,2.40245673540535
0.0495,2.06058339479439
0.05,1.51687339669192
0.0505,0.825566226917544
0.051,0.0533926971054148
0.0515,-0.722068558174591
0.052,-1.42849832408352
0.0525,-1.9932482817096
0.053,-2.36273580388783
0.0535,-2.50047189068882
0.054,-2.39297856849622
0.0545,-2.05044650845513
0.055,-1.50607744458078
0.0555,-0.814440207795595
0.056,-0.0419373955572677
0.0565,0.733523420639722
0.057,1.43896574219258
0.0575,2.0037140855097
0.058,2.3718853664693
0.0585,2.50962089407986
0.059,2.4011418378036
0.0595,2.05762487577767
0.06,1.51358615387264
0.0605,0.821292810974173
0.061,0.048790554872914
0.0615,-0.72634197943981
0.062,-1.43178557473718
0.0625,-1.99587808508647
0.063,-2.36470815803612
0.0635,-2.50112934228604
0.064,-2.39067748850489
0.0645,-2.04781670477415
0.065,-1.50279019349555
0.0655,-0.810166786032045
0.066,-0.0373352529771545
0.0665,0.737796836711175
0.067,1.4425817092664
0.0675,2.00634388012676
0.068,2.37352898843905
0.0685,2.50962089407986
0.069,2.39949821580307
0.0695,2.0549950810996
0.07,1.50997018677299
0.0705,0.81701939502505
0.071,0.0448458615171995
0.0715,-0.730944125444229
0.072,-1.43540155047797
0.0725,-1.99883661390284
0.073,-2.3660230608067
0.0735,-2.50112934228604
0.074,-2.39002003708108
0.0745,-2.04518690110795
0.075,-1.49884549221879
